Timestamp;Action;ActionArgs;LeftEye;RightEye
1167611187,67179;EyeTracking;BothEyesTracked;[0,2539,0,4036];[0,2333,0,4291]
1167611187,70992;EyeTracking;BothEyesTracked;[0,2475,0,4042];[0,2448,0,4426]
1167611187,75196;EyeTracking;BothEyesTracked;[0,2448,0,4106];[0,2454,0,4505]
1167611187,78856;EyeTracking;BothEyesTracked;[0,2523,0,4088];[0,2435,0,4578]
1167611187,82547;EyeTracking;BothEyesTracked;[0,2498,0,4073];[0,2375,0,4455]
1167611187,86236;EyeTracking;BothEyesTracked;[0,2568,0,4235];[0,2405,0,4466]
1167611187,89925;EyeTracking;BothEyesTracked;[0,2460,0,3846];[0,2397,0,4442]
1167611187,94157;EyeTracking;BothEyesTracked;[0,2455,0,4065];[0,2420,0,4535]
1167611187,97856;EyeTracking;BothEyesTracked;[0,2479,0,4059];[0,2385,0,4398]
1167611188,01532;EyeTracking;BothEyesTracked;[0,2475,0,3904];[0,2390,0,4560]
1167611188,05313;EyeTracking;BothEyesTracked;[0,2598,0,4061];[0,2341,0,4442]
1167611188,09685;EyeTracking;BothEyesTracked;[0,2442,0,4173];[0,2397,0,4473]
1167611188,13375;EyeTracking;BothEyesTracked;[0,2659,0,3943];[0,2499,0,4654]
1167611188,17593;EyeTracking;BothEyesTracked;[0,2591,0,4125];[0,2519,0,4480]
1167611188,21352;EyeTracking;BothEyesTracked;[0,2682,0,3979];[0,2524,0,4356]
1167611188,25017;EyeTracking;BothEyesTracked;[0,2739,0,3869];[0,2562,0,4334]
1167611188,28678;EyeTracking;BothEyesTracked;[0,2695,0,4072];[0,2566,0,4717]
1167611188,32334;EyeTracking;BothEyesTracked;[0,2726,0,3874];[0,2465,0,4568]
1167611188,35989;EyeTracking;BothEyesTracked;[0,2732,0,4113];[0,2502,0,4394]
1167611188,39659;EyeTracking;BothEyesTracked;[0,2733,0,3974];[0,2471,0,4222]
1167611188,43334;EyeTracking;BothEyesTracked;[0,2561,0,4011];[0,2353,0,4457]
1167611188,46983;EyeTracking;BothEyesTracked;[0,2543,0,4121];[0,2292,0,4614]
1167611188,50623;EyeTracking;BothEyesTracked;[0,2579,0,4113];[0,2317,0,4558]
1167611188,54316;EyeTracking;BothEyesTracked;[0,2539,0,4086];[0,2296,0,4500]
1167611188,5802;EyeTracking;BothEyesTracked;[0,2577,0,3929];[0,2368,0,4545]
1167611188,61717;EyeTracking;BothEyesTracked;[0,2543,0,4073];[0,2415,0,4686]
1167611188,65395;EyeTracking;BothEyesTracked;[0,2640,0,4153];[0,2356,0,4364]
1167611188,69082;EyeTracking;BothEyesTracked;[0,2498,0,3970];[0,2355,0,4519]
1167611188,72765;EyeTracking;BothEyesTracked;[0,2543,0,3936];[0,2345,0,4599]
1167611188,76325;EyeTracking;BothEyesTracked;[0,2577,0,3932];[0,2425,0,4714]
1167611188,79854;EyeTracking;BothEyesTracked;[0,2655,0,4104];[0,2356,0,4598]
1167611188,83751;EyeTracking;BothEyesTracked;[0,2749,0,4090];[0,2372,0,4799]
1167611188,8731;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611188,91356;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2480,0,6565]
1167611188,93863;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2275,0,4474]
1167611188,96393;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2299,0,4621]
1167611188,98966;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2364,0,4548]
1167611189,01528;EyeTracking;BothEyesTracked;[0,2431,0,4369];[0,2268,0,4525]
1167611189,04457;EyeTracking;BothEyesTracked;[0,2477,0,4206];[0,2214,0,4659]
1167611189,07934;EyeTracking;BothEyesTracked;[0,2929,0,8762];[0,2425,0,7639]
1167611189,11899;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611189,15142;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611189,17695;EyeTracking;OnlyRightEyeTracked;[-,-];[-0,0403,1,0418]
1167611189,20313;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611189,2273;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611189,25499;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611189,27758;EyeTracking;BothEyesTracked;[0,2293,0,4453];[0,2164,0,4685]
