Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609799,44096;EyeTracking;BothEyesTracked;[0,1815,0,5505];[0,1934,0,5314]
1167609799,47509;EyeTracking;BothEyesTracked;[0,1249,0,5606];[0,1210,0,5269]
1167609799,50927;EyeTracking;BothEyesTracked;[0,1260,0,5577];[0,1153,0,5212]
1167609799,5435;EyeTracking;BothEyesTracked;[0,1290,0,5666];[0,1194,0,5354]
1167609799,57778;EyeTracking;BothEyesTracked;[0,1266,0,5666];[0,1188,0,5415]
1167609799,61512;EyeTracking;BothEyesTracked;[0,1303,0,5535];[0,1119,0,5366]
1167609799,64827;EyeTracking;BothEyesTracked;[0,1233,0,5618];[0,1210,0,5325]
1167609799,68233;EyeTracking;BothEyesTracked;[0,1261,0,5478];[0,1167,0,5371]
1167609799,71633;EyeTracking;BothEyesTracked;[0,1034,0,5714];[0,1056,0,5423]
1167609799,75034;EyeTracking;BothEyesTracked;[0,1020,0,5701];[0,1017,0,5359]
1167609799,78809;EyeTracking;BothEyesTracked;[0,1059,0,5837];[0,1154,0,5529]
1167609799,82288;EyeTracking;BothEyesTracked;[0,1088,0,5829];[0,1106,0,5279]
1167609799,86124;EyeTracking;BothEyesTracked;[0,1102,0,5910];[0,1051,0,5512]
1167609799,89612;EyeTracking;BothEyesTracked;[0,1169,0,5932];[0,1074,0,5425]
1167609799,93615;EyeTracking;BothEyesTracked;[0,1121,0,5875];[0,1085,0,5452]
1167609799,97087;EyeTracking;BothEyesTracked;[0,1138,0,6060];[0,1079,0,5449]
1167609800,00911;EyeTracking;BothEyesTracked;[0,1150,0,5913];[0,0951,0,5353]
1167609800,04278;EyeTracking;BothEyesTracked;[0,1136,0,6007];[0,0999,0,5398]
1167609800,08207;EyeTracking;BothEyesTracked;[0,1090,0,5675];[0,0976,0,5543]
1167609800,11707;EyeTracking;BothEyesTracked;[0,1103,0,5846];[0,0975,0,5569]
1167609800,15486;EyeTracking;BothEyesTracked;[0,1110,0,5874];[0,0991,0,5502]
1167609800,1885;EyeTracking;BothEyesTracked;[0,1146,0,5846];[0,1044,0,5563]
1167609800,2262;EyeTracking;BothEyesTracked;[0,1266,0,5718];[0,1236,0,5581]
1167609800,26045;EyeTracking;BothEyesTracked;[0,4434,0,5732];[0,4481,0,5546]
1167609800,29927;EyeTracking;BothEyesTracked;[0,4423,0,5835];[0,4475,0,5463]
1167609800,33379;EyeTracking;BothEyesTracked;[0,4535,0,5722];[0,4548,0,5472]
1167609800,37232;EyeTracking;BothEyesTracked;[0,4475,0,5747];[0,4415,0,5437]
1167609800,40544;EyeTracking;BothEyesTracked;[0,4483,0,5685];[0,4468,0,5513]
1167609800,43921;EyeTracking;BothEyesTracked;[0,4467,0,5760];[0,4430,0,5506]
1167609800,47281;EyeTracking;BothEyesTracked;[0,4461,0,5714];[0,4475,0,5608]
