Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609711,90148;EyeTracking;BothEyesTracked;[0,1169,0,4780];[0,0957,0,3956]
1167609711,94324;EyeTracking;BothEyesTracked;[0,1172,0,4628];[0,0900,0,3789]
1167609711,98434;EyeTracking;BothEyesTracked;[0,1168,0,4690];[0,0768,0,4019]
1167609712,02611;EyeTracking;BothEyesTracked;[0,1090,0,4868];[0,0927,0,3912]
1167609712,06575;EyeTracking;BothEyesTracked;[0,1113,0,4860];[0,0827,0,3862]
1167609712,1054;EyeTracking;BothEyesTracked;[0,1060,0,4813];[0,0803,0,4117]
1167609712,14473;EyeTracking;BothEyesTracked;[0,1034,0,4553];[0,0702,0,3846]
1167609712,18442;EyeTracking;BothEyesTracked;[0,1119,0,4712];[0,0694,0,3928]
1167609712,2239;EyeTracking;BothEyesTracked;[0,1106,0,4404];[0,0653,0,3949]
1167609712,26361;EyeTracking;BothEyesTracked;[0,0958,0,5029];[0,0699,0,4060]
1167609712,3047;EyeTracking;BothEyesTracked;[0,0970,0,5060];[0,0688,0,3720]
1167609712,3444;EyeTracking;BothEyesTracked;[0,0957,0,4991];[0,0668,0,3800]
1167609712,38446;EyeTracking;BothEyesTracked;[0,0942,0,4899];[0,0682,0,3789]
1167609712,42532;EyeTracking;BothEyesTracked;[0,0984,0,4935];[0,0556,0,3914]
1167609712,46573;EyeTracking;BothEyesTracked;[0,0954,0,4790];[0,0378,0,3987]
1167609712,5054;EyeTracking;BothEyesTracked;[0,0996,0,4810];[0,0481,0,4187]
1167609712,54434;EyeTracking;BothEyesTracked;[0,0954,0,5082];[0,0410,0,4096]
1167609712,58319;EyeTracking;BothEyesTracked;[0,0886,0,4932];[0,0364,0,3967]
1167609712,62118;EyeTracking;BothEyesTracked;[0,0858,0,4870];[0,0219,0,3991]
1167609712,65915;EyeTracking;BothEyesTracked;[0,0914,0,4954];[0,0394,0,3965]
1167609712,69738;EyeTracking;BothEyesTracked;[0,1279,0,4621];[0,0846,0,4071]
1167609712,73549;EyeTracking;BothEyesTracked;[0,1367,0,4588];[0,0923,0,4042]
1167609712,77279;EyeTracking;BothEyesTracked;[0,1308,0,4771];[0,0963,0,4169]
1167609712,81183;EyeTracking;BothEyesTracked;[0,1340,0,4793];[0,0881,0,4100]
1167609712,85099;EyeTracking;BothEyesTracked;[0,1352,0,4546];[0,0959,0,4048]
1167609712,88814;EyeTracking;BothEyesTracked;[0,1268,0,4867];[0,0933,0,3895]
1167609712,9296;EyeTracking;BothEyesTracked;[0,1279,0,4798];[0,0949,0,4118]
1167609712,96669;EyeTracking;BothEyesTracked;[0,1406,0,4815];[0,0860,0,4150]
1167609713,00431;EyeTracking;BothEyesTracked;[0,1374,0,5008];[0,0975,0,4322]
1167609713,04282;EyeTracking;BothEyesTracked;[0,1359,0,4687];[0,1016,0,4167]
1167609713,08043;EyeTracking;BothEyesTracked;[0,1361,0,4678];[0,0868,0,4324]
1167609713,12192;EyeTracking;BothEyesTracked;[0,1481,0,4616];[0,0930,0,4304]
1167609713,16219;EyeTracking;BothEyesTracked;[0,1482,0,4830];[0,0922,0,4107]
1167609713,20714;EyeTracking;BothEyesTracked;[0,1503,0,4705];[0,0986,0,4263]
1167609713,24736;EyeTracking;BothEyesTracked;[0,1519,0,4678];[0,0901,0,4272]
1167609713,29399;EyeTracking;BothEyesTracked;[0,1454,0,4614];[0,0993,0,4362]
1167609713,33481;EyeTracking;BothEyesTracked;[0,1497,0,4706];[0,1017,0,4121]
1167609713,37986;EyeTracking;BothEyesTracked;[0,2163,0,4740];[0,1975,0,4237]
1167609713,42067;EyeTracking;BothEyesTracked;[0,2206,0,4621];[0,1958,0,4421]
1167609713,4644;EyeTracking;BothEyesTracked;[0,2323,0,4647];[0,1975,0,4205]
1167609713,50328;EyeTracking;BothEyesTracked;[0,2242,0,4520];[0,1969,0,4243]
1167609713,54636;EyeTracking;BothEyesTracked;[0,2324,0,4239];[0,1945,0,4314]
1167609713,58431;EyeTracking;BothEyesTracked;[0,2294,0,4253];[0,2092,0,4276]
1167609713,62836;EyeTracking;BothEyesTracked;[0,2265,0,4342];[0,2000,0,4368]
1167609713,66787;EyeTracking;BothEyesTracked;[0,2273,0,4575];[0,1990,0,4451]
1167609713,7127;EyeTracking;BothEyesTracked;[0,2263,0,4454];[0,1926,0,4296]
1167609713,75343;EyeTracking;BothEyesTracked;[0,2126,0,4307];[0,1962,0,4313]
1167609713,79813;EyeTracking;BothEyesTracked;[0,2111,0,4611];[0,1982,0,4420]
1167609713,83735;EyeTracking;BothEyesTracked;[0,2181,0,4691];[0,1935,0,4662]
1167609713,87655;EyeTracking;BothEyesTracked;[0,2111,0,4733];[0,1928,0,4565]
1167609713,91578;EyeTracking;BothEyesTracked;[0,2241,0,4863];[0,1947,0,4551]
1167609713,95483;EyeTracking;BothEyesTracked;[0,2155,0,5001];[0,1895,0,4615]
1167609713,99487;EyeTracking;BothEyesTracked;[0,2032,0,4579];[0,1907,0,4496]
1167609714,03407;EyeTracking;BothEyesTracked;[0,2061,0,4310];[0,1915,0,4482]
1167609714,07341;EyeTracking;BothEyesTracked;[0,2305,0,4698];[0,1947,0,4361]
1167609714,11244;EyeTracking;BothEyesTracked;[0,2267,0,4545];[0,1861,0,4081]
1167609714,15173;EyeTracking;BothEyesTracked;[0,2239,0,4367];[0,1916,0,4089]
1167609714,19098;EyeTracking;BothEyesTracked;[0,2237,0,4395];[0,1908,0,4062]
1167609714,23108;EyeTracking;BothEyesTracked;[0,2256,0,4324];[0,1992,0,4201]
1167609714,27043;EyeTracking;BothEyesTracked;[0,2217,0,4200];[0,1912,0,4277]
1167609714,31013;EyeTracking;BothEyesTracked;[0,2159,0,3996];[0,1937,0,3989]
1167609714,34973;EyeTracking;BothEyesTracked;[0,2063,0,4170];[0,2020,0,4061]
1167609714,38955;EyeTracking;BothEyesTracked;[0,2130,0,4289];[0,2068,0,4144]
1167609714,42933;EyeTracking;BothEyesTracked;[0,2135,0,4298];[0,2005,0,4211]
1167609714,46912;EyeTracking;BothEyesTracked;[0,1929,0,4210];[0,1859,0,3976]
1167609714,50866;EyeTracking;BothEyesTracked;[0,2108,0,4213];[0,1905,0,4163]
1167609714,54828;EyeTracking;BothEyesTracked;[0,2078,0,4048];[0,1940,0,4094]
1167609714,58794;EyeTracking;BothEyesTracked;[0,2180,0,4013];[0,1919,0,4303]
1167609714,62752;EyeTracking;BothEyesTracked;[0,2223,0,4121];[0,1919,0,4244]
1167609714,66667;EyeTracking;BothEyesTracked;[0,2186,0,4057];[0,1896,0,4226]
1167609714,70615;EyeTracking;BothEyesTracked;[0,2223,0,4026];[0,1853,0,4075]
1167609714,74468;EyeTracking;BothEyesTracked;[0,2231,0,3938];[0,1767,0,4188]
1167609714,78362;EyeTracking;BothEyesTracked;[0,2244,0,4032];[0,1727,0,4243]
1167609714,82245;EyeTracking;BothEyesTracked;[0,2127,0,4153];[0,1826,0,4112]
1167609714,86217;EyeTracking;BothEyesTracked;[0,2075,0,4266];[0,1870,0,4048]
1167609714,90499;EyeTracking;BothEyesTracked;[0,2165,0,4495];[0,1827,0,4224]
1167609714,94416;EyeTracking;BothEyesTracked;[0,2125,0,4216];[0,1868,0,4145]
1167609714,98306;EyeTracking;BothEyesTracked;[0,2186,0,4208];[0,1796,0,4244]
1167609715,02209;EyeTracking;BothEyesTracked;[0,2195,0,4349];[0,1822,0,4225]
1167609715,06158;EyeTracking;BothEyesTracked;[0,2264,0,4106];[0,1797,0,4196]
1167609715,10337;EyeTracking;BothEyesTracked;[0,2269,0,4367];[0,1855,0,4043]
1167609715,1421;EyeTracking;BothEyesTracked;[0,2141,0,4550];[0,1956,0,4203]
1167609715,18588;EyeTracking;BothEyesTracked;[0,2123,0,4392];[0,1870,0,3911]
1167609715,22427;EyeTracking;BothEyesTracked;[0,2218,0,4349];[0,1898,0,4071]
1167609715,26931;EyeTracking;BothEyesTracked;[0,2137,0,4273];[0,1848,0,4112]
1167609715,30828;EyeTracking;BothEyesTracked;[0,2288,0,4355];[0,1856,0,4074]
1167609715,35294;EyeTracking;BothEyesTracked;[0,2254,0,4389];[0,1938,0,4125]
1167609715,39245;EyeTracking;BothEyesTracked;[0,2165,0,4481];[0,1913,0,4050]
1167609715,4375;EyeTracking;BothEyesTracked;[0,2157,0,4213];[0,2002,0,4086]
1167609715,4772;EyeTracking;BothEyesTracked;[0,2180,0,4262];[0,2030,0,3984]
1167609715,52147;EyeTracking;BothEyesTracked;[0,2264,0,4435];[0,1999,0,4040]
1167609715,56087;EyeTracking;BothEyesTracked;[0,2240,0,4738];[0,2033,0,4015]
1167609715,6037;EyeTracking;BothEyesTracked;[0,2239,0,4494];[0,2004,0,4037]
1167609715,64426;EyeTracking;BothEyesTracked;[0,2195,0,4499];[0,1989,0,3929]
1167609715,68912;EyeTracking;BothEyesTracked;[0,2181,0,4559];[0,2050,0,3987]
1167609715,7289;EyeTracking;BothEyesTracked;[0,2255,0,4666];[0,2049,0,3883]
1167609715,77211;EyeTracking;BothEyesTracked;[0,2854,0,4231];[0,2590,0,3985]
1167609715,81013;EyeTracking;BothEyesTracked;[0,3040,0,4406];[0,2626,0,4073]
1167609715,85058;EyeTracking;BothEyesTracked;[0,2987,0,4395];[0,2622,0,3980]
1167609715,89032;EyeTracking;BothEyesTracked;[0,2931,0,4314];[0,2583,0,4181]
1167609715,92997;EyeTracking;BothEyesTracked;[0,2870,0,4552];[0,2574,0,4129]
1167609715,97085;EyeTracking;BothEyesTracked;[0,2861,0,4544];[0,2747,0,4025]
1167609716,01181;EyeTracking;BothEyesTracked;[0,2920,0,4696];[0,2680,0,3920]
1167609716,05279;EyeTracking;OnlyLeftEyeTracked;[0,3597,0,4671];[-,-]
1167609716,09252;EyeTracking;OnlyLeftEyeTracked;[0,3850,0,4796];[-,-]
1167609716,12112;EyeTracking;OnlyLeftEyeTracked;[0,4038,0,4698];[-,-]
1167609716,15046;EyeTracking;OnlyLeftEyeTracked;[0,4107,0,4842];[-,-]
1167609716,18006;EyeTracking;OnlyLeftEyeTracked;[0,4141,0,4609];[-,-]
1167609716,21122;EyeTracking;OnlyLeftEyeTracked;[0,4160,0,4891];[-,-]
1167609716,25358;EyeTracking;OnlyLeftEyeTracked;[0,4026,0,4910];[-,-]
1167609716,29478;EyeTracking;OnlyLeftEyeTracked;[0,4102,0,4653];[-,-]
1167609716,33446;EyeTracking;OnlyLeftEyeTracked;[0,4104,0,4631];[-,-]
1167609716,37729;EyeTracking;OnlyLeftEyeTracked;[0,4227,0,4760];[-,-]
1167609716,41809;EyeTracking;BothEyesTracked;[0,4094,0,3581];[0,3800,0,3264]
1167609716,45696;EyeTracking;BothEyesTracked;[0,4254,0,1132];[0,3725,0,0333]
1167609716,49448;EyeTracking;BothEyesTracked;[0,4179,0,1392];[0,3778,0,0742]
1167609716,53374;EyeTracking;BothEyesTracked;[0,4026,0,1741];[0,3689,0,0732]
1167609716,57272;EyeTracking;BothEyesTracked;[0,4184,0,1521];[0,3590,0,1023]
