Timestamp;Action;ActionArgs;LeftEye;RightEye
1167611708,34413;EyeTracking;BothEyesTracked;[0,2299,0,3641];[0,1715,0,3670]
1167611708,38554;EyeTracking;BothEyesTracked;[0,2293,0,3607];[0,1747,0,3646]
1167611708,42588;EyeTracking;BothEyesTracked;[0,2241,0,3615];[0,1777,0,3566]
1167611708,46646;EyeTracking;BothEyesTracked;[0,2328,0,3701];[0,1740,0,3633]
1167611708,50711;EyeTracking;BothEyesTracked;[0,2262,0,3613];[0,1659,0,3605]
1167611708,5467;EyeTracking;BothEyesTracked;[0,2367,0,3576];[0,1762,0,3588]
1167611708,58527;EyeTracking;BothEyesTracked;[0,2340,0,3758];[0,1751,0,3445]
1167611708,62482;EyeTracking;BothEyesTracked;[0,2254,0,3621];[0,1740,0,3551]
1167611708,66385;EyeTracking;BothEyesTracked;[0,2300,0,3547];[0,1662,0,3511]
1167611708,70169;EyeTracking;BothEyesTracked;[0,2244,0,3795];[0,1725,0,3553]
1167611708,7394;EyeTracking;BothEyesTracked;[0,2327,0,3699];[0,1666,0,3500]
1167611708,77715;EyeTracking;BothEyesTracked;[0,2317,0,3761];[0,1649,0,3699]
1167611708,81461;EyeTracking;BothEyesTracked;[0,2301,0,3747];[0,1592,0,3498]
1167611708,85338;EyeTracking;BothEyesTracked;[0,2208,0,3743];[0,1714,0,3562]
1167611708,89881;EyeTracking;BothEyesTracked;[0,2294,0,3788];[0,1765,0,3533]
1167611708,93613;EyeTracking;BothEyesTracked;[0,2433,0,3620];[0,1618,0,3691]
1167611708,97323;EyeTracking;BothEyesTracked;[0,2268,0,3696];[0,1710,0,3628]
1167611709,0177;EyeTracking;BothEyesTracked;[0,2252,0,3727];[0,1714,0,3671]
1167611709,05516;EyeTracking;BothEyesTracked;[0,2277,0,3692];[0,1691,0,3645]
1167611709,09239;EyeTracking;BothEyesTracked;[0,2336,0,3701];[0,1613,0,3632]
1167611709,12953;EyeTracking;BothEyesTracked;[0,2300,0,3701];[0,1690,0,3703]
1167611709,17309;EyeTracking;BothEyesTracked;[0,2274,0,3721];[0,1734,0,3671]
1167611709,21426;EyeTracking;BothEyesTracked;[0,2299,0,3750];[0,1608,0,3618]
1167611709,24909;EyeTracking;BothEyesTracked;[0,2292,0,3776];[0,1729,0,3630]
1167611709,28652;EyeTracking;BothEyesTracked;[0,2378,0,3520];[0,1712,0,3638]
1167611709,32245;EyeTracking;BothEyesTracked;[0,2537,0,3615];[0,1621,0,3864]
1167611709,35915;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611709,40429;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611709,43181;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611709,46111;EyeTracking;BothEyesTracked;[0,2974,0,5771];[0,1948,0,9357]
1167611709,51365;EyeTracking;OnlyLeftEyeTracked;[0,2704,0,3945];[-,-]
1167611709,55211;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611709,59954;EyeTracking;BothEyesTracked;[0,2758,0,3937];[0,2039,0,3877]
1167611709,63554;EyeTracking;BothEyesTracked;[0,2670,0,4005];[0,2049,0,3820]
1167611709,68024;EyeTracking;BothEyesTracked;[0,2715,0,4015];[0,2015,0,3931]
1167611709,7181;EyeTracking;BothEyesTracked;[0,2651,0,3991];[0,2008,0,3989]
1167611709,76227;EyeTracking;BothEyesTracked;[0,2752,0,3784];[0,1986,0,3925]
1167611709,80126;EyeTracking;BothEyesTracked;[0,2723,0,4210];[0,1964,0,3861]
1167611709,84513;EyeTracking;BothEyesTracked;[0,2675,0,4012];[0,1952,0,3890]
1167611709,89114;EyeTracking;BothEyesTracked;[0,2756,0,3892];[0,2019,0,3876]
1167611709,93492;EyeTracking;BothEyesTracked;[0,2687,0,3867];[0,1983,0,4034]
1167611709,97411;EyeTracking;BothEyesTracked;[0,2758,0,3872];[0,1944,0,3945]
1167611710,01793;EyeTracking;BothEyesTracked;[0,2676,0,3909];[0,2047,0,3887]
1167611710,06456;EyeTracking;BothEyesTracked;[0,2684,0,4101];[0,2036,0,3901]
1167611710,10816;EyeTracking;BothEyesTracked;[0,2798,0,4021];[0,1994,0,3885]
1167611710,14635;EyeTracking;BothEyesTracked;[0,2692,0,3898];[0,2073,0,3791]
1167611710,18446;EyeTracking;BothEyesTracked;[0,2609,0,3899];[0,2054,0,3725]
