Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609751,62368;EyeTracking;BothEyesTracked;[0,0506,0,0107];[-0,0136,0,0796]
1167609751,66296;EyeTracking;BothEyesTracked;[0,0390,0,0711];[-0,0042,0,0669]
1167609751,70322;EyeTracking;BothEyesTracked;[0,0519,0,0140];[-0,0079,0,0848]
1167609751,74588;EyeTracking;BothEyesTracked;[0,0442,0,0666];[-0,0164,0,0806]
1167609751,78622;EyeTracking;BothEyesTracked;[0,0407,0,0661];[-0,0080,0,0815]
1167609751,82917;EyeTracking;BothEyesTracked;[0,0731,-0,4096];[-0,0117,0,0870]
1167609751,8716;EyeTracking;BothEyesTracked;[0,0474,0,0640];[-0,0202,0,0640]
1167609751,91193;EyeTracking;BothEyesTracked;[0,0983,-0,3969];[-0,0075,0,0702]
1167609751,95827;EyeTracking;BothEyesTracked;[0,0506,0,0175];[-0,0081,0,0797]
1167609752,00431;EyeTracking;BothEyesTracked;[0,0898,0,0724];[0,0536,0,0668]
1167609752,05074;EyeTracking;BothEyesTracked;[0,1007,-0,1586];[0,0609,0,0906]
1167609752,09306;EyeTracking;BothEyesTracked;[0,1102,0,0725];[0,0698,0,0804]
1167609752,13615;EyeTracking;BothEyesTracked;[0,1078,0,0793];[0,0668,0,0695]
1167609752,18121;EyeTracking;BothEyesTracked;[0,2154,0,1684];[0,2087,0,1778]
1167609752,22868;EyeTracking;BothEyesTracked;[0,2245,0,1120];[0,2000,0,1882]
1167609752,27247;EyeTracking;BothEyesTracked;[0,2453,0,1089];[0,2010,0,1672]
1167609752,31684;EyeTracking;BothEyesTracked;[0,2216,0,1393];[0,2123,0,1733]
1167609752,35759;EyeTracking;BothEyesTracked;[0,2435,0,1119];[0,1911,0,1572]
1167609752,40553;EyeTracking;BothEyesTracked;[0,2432,0,1544];[0,1954,0,1882]
1167609752,44677;EyeTracking;BothEyesTracked;[0,2410,0,2064];[0,1992,0,2315]
1167609752,49217;EyeTracking;BothEyesTracked;[0,2383,0,2394];[0,2027,0,2229]
1167609752,53275;EyeTracking;BothEyesTracked;[0,2316,0,2246];[0,2092,0,2253]
1167609752,58617;EyeTracking;BothEyesTracked;[0,2438,0,2107];[0,1994,0,2343]
1167609752,63327;EyeTracking;BothEyesTracked;[0,2437,0,2138];[0,2004,0,2430]
1167609752,67974;EyeTracking;BothEyesTracked;[0,2411,0,2018];[0,2064,0,2620]
1167609752,7211;EyeTracking;BothEyesTracked;[0,4090,0,2359];[0,3970,0,2239]
1167609752,76741;EyeTracking;BothEyesTracked;[0,4168,0,2375];[0,3910,0,2285]
1167609752,81385;EyeTracking;BothEyesTracked;[0,4324,0,2262];[0,3902,0,2214]
1167609752,86676;EyeTracking;BothEyesTracked;[0,4199,0,2407];[0,3911,0,2200]
1167609752,90434;EyeTracking;BothEyesTracked;[0,4197,0,2482];[0,3875,0,2244]
1167609752,95712;EyeTracking;BothEyesTracked;[0,4203,0,2166];[0,3886,0,2385]
1167609753,00254;EyeTracking;BothEyesTracked;[0,3884,0,2207];[0,3320,0,2203]
1167609753,04179;EyeTracking;BothEyesTracked;[0,3811,0,2480];[0,3348,0,2612]
1167609753,08022;EyeTracking;BothEyesTracked;[0,3776,0,2158];[0,3395,0,2345]
1167609753,12188;EyeTracking;BothEyesTracked;[0,3840,0,2341];[0,3401,0,2519]
1167609753,15914;EyeTracking;BothEyesTracked;[0,3734,0,2559];[0,3306,0,2624]
1167609753,19615;EyeTracking;BothEyesTracked;[0,3816,0,2591];[0,3392,0,2423]
1167609753,23286;EyeTracking;BothEyesTracked;[0,3806,0,2576];[0,3384,0,2563]
1167609753,26947;EyeTracking;BothEyesTracked;[0,3756,0,2514];[0,3346,0,2489]
1167609753,30763;EyeTracking;BothEyesTracked;[0,3824,0,2466];[0,3449,0,2616]
1167609753,34652;EyeTracking;BothEyesTracked;[0,3751,0,2759];[0,3449,0,2696]
1167609753,38315;EyeTracking;BothEyesTracked;[0,3809,0,2708];[0,3464,0,2396]
1167609753,41996;EyeTracking;BothEyesTracked;[0,3732,0,2668];[0,3366,0,2729]
1167609753,45651;EyeTracking;BothEyesTracked;[0,3756,0,2690];[0,3439,0,2759]
1167609753,49712;EyeTracking;BothEyesTracked;[0,3933,0,2499];[0,3400,0,2726]
1167609753,53713;EyeTracking;BothEyesTracked;[0,3231,0,2457];[0,2799,0,2410]
1167609753,57774;EyeTracking;BothEyesTracked;[0,3242,0,2566];[0,2708,0,2435]
1167609753,61541;EyeTracking;BothEyesTracked;[0,3410,0,2328];[0,2722,0,2433]
1167609753,65834;EyeTracking;BothEyesTracked;[0,3351,0,2419];[0,2773,0,2284]
1167609753,69519;EyeTracking;BothEyesTracked;[0,3252,0,2655];[0,2767,0,2339]
1167609753,73215;EyeTracking;BothEyesTracked;[0,3353,0,2509];[0,2843,0,2338]
1167609753,77519;EyeTracking;BothEyesTracked;[0,3283,0,2478];[0,2867,0,2572]
1167609753,81235;EyeTracking;BothEyesTracked;[0,3420,0,2444];[0,2783,0,2426]
1167609753,84964;EyeTracking;BothEyesTracked;[0,3329,0,2336];[0,2821,0,2484]
1167609753,89015;EyeTracking;BothEyesTracked;[0,3399,0,2358];[0,2825,0,2439]
1167609753,92731;EyeTracking;BothEyesTracked;[0,3401,0,2469];[0,2783,0,2251]
1167609753,96766;EyeTracking;BothEyesTracked;[0,3378,0,2353];[0,2813,0,2560]
1167609754,00571;EyeTracking;BothEyesTracked;[0,3400,0,2554];[0,2803,0,2355]
1167609754,04675;EyeTracking;BothEyesTracked;[0,3360,0,2370];[0,2810,0,2273]
1167609754,08357;EyeTracking;BothEyesTracked;[0,3394,0,1592];[0,2809,0,1744]
1167609754,12052;EyeTracking;BothEyesTracked;[0,3208,0,1489];[0,2817,0,1794]
1167609754,1585;EyeTracking;BothEyesTracked;[0,3263,0,1806];[0,2796,0,1795]
1167609754,19715;EyeTracking;BothEyesTracked;[0,3228,0,1403];[0,2706,0,1907]
1167609754,23893;EyeTracking;BothEyesTracked;[0,2891,0,1585];[0,2444,0,2070]
1167609754,28746;EyeTracking;BothEyesTracked;[0,1800,0,2006];[0,1333,0,2132]
1167609754,33378;EyeTracking;BothEyesTracked;[0,1685,0,2079];[0,1415,0,2271]
1167609754,37507;EyeTracking;BothEyesTracked;[0,1731,0,2061];[0,1277,0,2385]
1167609754,42337;EyeTracking;BothEyesTracked;[0,1701,0,2126];[0,1364,0,2229]
1167609754,46443;EyeTracking;BothEyesTracked;[0,1685,0,1945];[0,1235,0,2411]
1167609754,51138;EyeTracking;BothEyesTracked;[0,1747,0,2030];[0,1252,0,2360]
