Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609792,04458;EyeTracking;BothEyesTracked;[0,2785,0,5740];[0,2435,0,5613]
1167609792,08135;EyeTracking;BothEyesTracked;[0,2753,0,5974];[0,2353,0,5310]
1167609792,11922;EyeTracking;BothEyesTracked;[0,2830,0,5810];[0,2502,0,5630]
1167609792,15714;EyeTracking;BothEyesTracked;[0,2721,0,5742];[0,2460,0,5583]
1167609792,19436;EyeTracking;BothEyesTracked;[0,2736,0,5519];[0,2348,0,5671]
1167609792,2324;EyeTracking;BothEyesTracked;[0,2684,0,5794];[0,2378,0,5334]
1167609792,26949;EyeTracking;BothEyesTracked;[0,2763,0,5742];[0,2440,0,5493]
1167609792,30999;EyeTracking;BothEyesTracked;[0,2694,0,5831];[0,2527,0,5486]
1167609792,34807;EyeTracking;BothEyesTracked;[0,2766,0,5800];[0,2336,0,5442]
1167609792,38576;EyeTracking;BothEyesTracked;[0,2765,0,5591];[0,2505,0,5517]
1167609792,42409;EyeTracking;BothEyesTracked;[0,2775,0,5687];[0,2406,0,5933]
1167609792,4622;EyeTracking;BothEyesTracked;[0,2750,0,5913];[0,2414,0,5585]
1167609792,50053;EyeTracking;BothEyesTracked;[0,2858,0,5829];[0,2484,0,5623]
1167609792,53899;EyeTracking;BothEyesTracked;[0,2716,0,5722];[0,2608,0,5640]
1167609792,57789;EyeTracking;BothEyesTracked;[0,2836,0,5780];[0,2628,0,5672]
1167609792,61626;EyeTracking;BothEyesTracked;[0,2825,0,5552];[0,2519,0,5534]
1167609792,65431;EyeTracking;BothEyesTracked;[0,2792,0,5909];[0,2520,0,5551]
1167609792,69254;EyeTracking;BothEyesTracked;[0,2747,0,5964];[0,2507,0,5243]
1167609792,73073;EyeTracking;BothEyesTracked;[0,2697,0,5618];[0,2465,0,5565]
1167609792,76834;EyeTracking;BothEyesTracked;[0,2825,0,5488];[0,2556,0,5659]
1167609792,80658;EyeTracking;BothEyesTracked;[0,2760,0,5636];[0,2451,0,5651]
1167609792,84445;EyeTracking;BothEyesTracked;[0,2806,0,5644];[0,2556,0,5335]
1167609792,88237;EyeTracking;BothEyesTracked;[0,2740,0,5712];[0,2510,0,5813]
1167609792,92423;EyeTracking;BothEyesTracked;[0,2763,0,5781];[0,2593,0,5434]
1167609792,96221;EyeTracking;BothEyesTracked;[0,2671,0,5681];[0,2534,0,5365]
1167609793,00033;EyeTracking;BothEyesTracked;[0,2753,0,5689];[0,2518,0,5758]
1167609793,03833;EyeTracking;BothEyesTracked;[0,2756,0,5511];[0,2506,0,5656]
1167609793,0764;EyeTracking;BothEyesTracked;[0,2716,0,5769];[0,2529,0,5492]
1167609793,11561;EyeTracking;BothEyesTracked;[0,2758,0,5562];[0,2500,0,5559]
1167609793,1558;EyeTracking;BothEyesTracked;[0,2751,0,5692];[0,2578,0,5281]
1167609793,19432;EyeTracking;BothEyesTracked;[0,2676,0,5646];[0,2453,0,5633]
1167609793,23775;EyeTracking;BothEyesTracked;[0,2628,0,5792];[0,2611,0,5544]
1167609793,27681;EyeTracking;BothEyesTracked;[0,2657,0,5843];[0,2537,0,5617]
1167609793,32112;EyeTracking;BothEyesTracked;[0,2696,0,5677];[0,2603,0,5626]
1167609793,35934;EyeTracking;BothEyesTracked;[0,2764,0,5634];[0,2523,0,5499]
1167609793,40213;EyeTracking;BothEyesTracked;[0,2687,0,5667];[0,2672,0,5175]
1167609793,4409;EyeTracking;BothEyesTracked;[0,2725,0,5547];[0,2546,0,5681]
1167609793,48479;EyeTracking;BothEyesTracked;[0,2648,0,5755];[0,2640,0,5268]
1167609793,52416;EyeTracking;BothEyesTracked;[0,2801,0,5537];[0,2520,0,5415]
1167609793,56659;EyeTracking;BothEyesTracked;[0,2730,0,5882];[0,2512,0,5475]
1167609793,60457;EyeTracking;BothEyesTracked;[0,3402,0,4128];[0,3481,0,3877]
1167609793,64711;EyeTracking;BothEyesTracked;[0,3513,0,4100];[0,3344,0,3699]
1167609793,68518;EyeTracking;BothEyesTracked;[0,3525,0,4175];[0,3279,0,3652]
1167609793,72743;EyeTracking;BothEyesTracked;[0,3487,0,3401];[0,3266,0,2889]
1167609793,76471;EyeTracking;BothEyesTracked;[0,3546,0,2874];[0,3266,0,3094]
1167609793,80467;EyeTracking;BothEyesTracked;[0,3529,0,3612];[0,3168,0,2893]
1167609793,83998;EyeTracking;BothEyesTracked;[0,3551,0,3288];[0,3134,0,2446]
1167609793,8754;EyeTracking;BothEyesTracked;[0,3626,0,3443];[0,3249,0,2835]
1167609793,91158;EyeTracking;BothEyesTracked;[0,3678,0,3416];[0,3185,0,3111]
1167609793,94721;EyeTracking;BothEyesTracked;[0,3551,0,3546];[0,3256,0,2945]
1167609793,98236;EyeTracking;BothEyesTracked;[0,3541,0,3132];[0,3136,0,2879]
1167609794,0173;EyeTracking;BothEyesTracked;[0,3507,0,3291];[0,3260,0,3026]
1167609794,05248;EyeTracking;BothEyesTracked;[0,3601,0,3354];[0,3135,0,3172]
1167609794,08756;EyeTracking;BothEyesTracked;[0,3749,0,3561];[0,3156,0,3040]
1167609794,12228;EyeTracking;BothEyesTracked;[0,3685,0,3635];[0,3135,0,2793]
1167609794,15748;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609794,19177;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609794,22321;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609794,24928;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609794,27525;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609794,33209;EyeTracking;BothEyesTracked;[0,3152,0,3190];[0,2861,0,2546]
1167609794,38749;EyeTracking;BothEyesTracked;[0,3100,0,4678];[0,2791,0,3189]
1167609794,42809;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609794,46321;EyeTracking;BothEyesTracked;[0,2974,0,3857];[0,2590,0,3696]
1167609794,48952;EyeTracking;BothEyesTracked;[0,3076,0,3825];[0,2629,0,3662]
1167609794,53069;EyeTracking;BothEyesTracked;[0,3000,0,3902];[0,2752,0,3781]
1167609794,56511;EyeTracking;BothEyesTracked;[0,3378,0,4968];[0,2946,0,4157]
1167609794,59975;EyeTracking;BothEyesTracked;[0,3419,0,5103];[0,2853,0,4314]
1167609794,63577;EyeTracking;BothEyesTracked;[0,3371,0,5233];[0,2852,0,4734]
1167609794,67316;EyeTracking;BothEyesTracked;[0,3344,0,5350];[0,3022,0,3395]
1167609794,70952;EyeTracking;BothEyesTracked;[0,2323,0,9308];[0,2164,0,9674]
1167609794,74553;EyeTracking;BothEyesTracked;[0,2375,1,0062];[0,1617,1,0246]
1167609794,78341;EyeTracking;BothEyesTracked;[0,2329,1,0127];[0,1771,1,0210]
1167609794,81949;EyeTracking;BothEyesTracked;[0,2309,0,9886];[0,1864,1,0545]
1167609794,85549;EyeTracking;BothEyesTracked;[0,2326,0,9928];[0,1864,1,0255]
1167609794,89595;EyeTracking;BothEyesTracked;[0,2395,1,0067];[0,1775,1,0186]
1167609794,93106;EyeTracking;BothEyesTracked;[0,2403,0,9829];[0,2113,1,0593]
1167609794,96718;EyeTracking;BothEyesTracked;[0,2479,0,9237];[0,2130,0,9909]
1167609795,00316;EyeTracking;BothEyesTracked;[0,2491,0,9383];[0,2056,0,9397]
1167609795,03848;EyeTracking;BothEyesTracked;[0,2570,0,9417];[0,2133,0,9658]
1167609795,07425;EyeTracking;BothEyesTracked;[0,2519,0,9526];[0,2191,0,9708]
1167609795,11389;EyeTracking;BothEyesTracked;[0,2642,0,9844];[0,1989,0,9285]
1167609795,14997;EyeTracking;BothEyesTracked;[0,2314,0,9628];[0,1830,0,9789]
1167609795,18958;EyeTracking;BothEyesTracked;[0,2329,0,9529];[0,1894,1,0136]
1167609795,22645;EyeTracking;BothEyesTracked;[0,2304,0,9656];[0,2056,0,9688]
1167609795,26762;EyeTracking;BothEyesTracked;[0,2335,0,9590];[0,1824,1,0250]
1167609795,30333;EyeTracking;BothEyesTracked;[0,2256,0,9740];[0,2143,1,0838]
1167609795,34286;EyeTracking;BothEyesTracked;[0,2254,0,9590];[0,2032,1,0425]
1167609795,37967;EyeTracking;BothEyesTracked;[0,2404,0,9661];[0,2104,1,0482]
1167609795,42348;EyeTracking;BothEyesTracked;[0,2314,0,9601];[0,1788,0,9658]
1167609795,47329;EyeTracking;BothEyesTracked;[0,2395,0,9688];[0,1919,0,9955]
1167609795,51476;EyeTracking;BothEyesTracked;[0,2524,0,9913];[0,1910,0,9993]
1167609795,55111;EyeTracking;BothEyesTracked;[0,2351,0,9556];[0,2217,1,0834]
1167609795,59313;EyeTracking;BothEyesTracked;[0,2251,0,9406];[0,1902,0,9518]
1167609795,64057;EyeTracking;BothEyesTracked;[0,2283,0,9587];[0,1914,0,9936]
1167609795,68288;EyeTracking;BothEyesTracked;[0,2378,0,9349];[0,1885,0,9716]
1167609795,72057;EyeTracking;BothEyesTracked;[0,2214,0,8135];[0,2038,0,8100]
1167609795,76181;EyeTracking;BothEyesTracked;[0,2480,0,3910];[0,2064,0,3933]
1167609795,7988;EyeTracking;BothEyesTracked;[0,2337,0,3363];[0,2128,0,3642]
1167609795,83509;EyeTracking;BothEyesTracked;[0,2376,0,3406];[0,2161,0,3777]
1167609795,87127;EyeTracking;BothEyesTracked;[0,2436,0,3669];[0,2068,0,3578]
1167609795,9093;EyeTracking;BothEyesTracked;[0,2448,0,3795];[0,2130,0,3843]
1167609795,9473;EyeTracking;BothEyesTracked;[0,2593,0,4918];[0,2107,0,4976]
1167609795,98377;EyeTracking;BothEyesTracked;[0,2502,0,4845];[0,2135,0,4812]
1167609796,0221;EyeTracking;BothEyesTracked;[0,2564,0,4575];[0,2203,0,4775]
1167609796,05936;EyeTracking;BothEyesTracked;[0,2509,0,5104];[0,2223,0,4805]
1167609796,09724;EyeTracking;BothEyesTracked;[0,2553,0,4868];[0,2210,0,4965]
1167609796,13597;EyeTracking;BothEyesTracked;[0,2498,0,4834];[0,2173,0,4340]
1167609796,17343;EyeTracking;BothEyesTracked;[0,2548,0,4984];[0,2047,0,4896]
1167609796,21025;EyeTracking;BothEyesTracked;[0,2433,0,5874];[0,2164,0,5011]
1167609796,2475;EyeTracking;BothEyesTracked;[0,2678,0,9154];[0,2259,0,9653]
1167609796,28411;EyeTracking;BothEyesTracked;[0,2628,0,9328];[0,2224,0,8849]
1167609796,3216;EyeTracking;BothEyesTracked;[0,2621,0,9546];[0,2229,0,9059]
1167609796,35777;EyeTracking;BothEyesTracked;[0,2642,0,9264];[0,2065,0,9470]
1167609796,39295;EyeTracking;BothEyesTracked;[0,2677,0,9638];[0,2637,1,0867]
1167609796,42918;EyeTracking;BothEyesTracked;[0,2538,0,9421];[0,2229,0,9640]
1167609796,47485;EyeTracking;BothEyesTracked;[0,1998,0,9115];[0,1695,0,9659]
1167609796,51229;EyeTracking;BothEyesTracked;[0,2200,0,9043];[0,1767,0,9464]
1167609796,5479;EyeTracking;BothEyesTracked;[0,2271,0,9587];[0,1816,0,9777]
1167609796,58549;EyeTracking;BothEyesTracked;[0,2172,0,9364];[0,1786,0,9288]
1167609796,62215;EyeTracking;BothEyesTracked;[0,2286,0,9286];[0,1827,0,9699]
1167609796,65992;EyeTracking;BothEyesTracked;[0,2202,0,9247];[0,1851,0,9514]
1167609796,6974;EyeTracking;BothEyesTracked;[0,2217,0,9663];[0,1949,0,9670]
1167609796,73494;EyeTracking;BothEyesTracked;[0,2207,0,9617];[0,1849,0,9427]
1167609796,77168;EyeTracking;BothEyesTracked;[0,2213,0,9705];[0,2158,1,0094]
1167609796,80879;EyeTracking;BothEyesTracked;[0,2255,0,9620];[0,2244,1,0638]
1167609796,84592;EyeTracking;BothEyesTracked;[0,2287,0,9306];[0,2283,1,0487]
1167609796,89545;EyeTracking;BothEyesTracked;[0,2350,0,9540];[0,1933,1,0206]
1167609796,9333;EyeTracking;BothEyesTracked;[0,2767,0,3884];[0,2695,0,4150]
1167609796,97085;EyeTracking;BothEyesTracked;[0,2812,0,3733];[0,2698,0,3342]
1167609797,00919;EyeTracking;BothEyesTracked;[0,2943,0,3671];[0,2543,0,3430]
1167609797,04849;EyeTracking;BothEyesTracked;[0,2791,0,3396];[0,2625,0,3340]
1167609797,0877;EyeTracking;BothEyesTracked;[0,2823,0,3612];[0,2635,0,3387]
1167609797,12583;EyeTracking;BothEyesTracked;[0,2853,0,3750];[0,2667,0,3562]
1167609797,16775;EyeTracking;BothEyesTracked;[0,2783,0,3570];[0,2534,0,3360]
1167609797,20691;EyeTracking;BothEyesTracked;[0,2702,0,3767];[0,2562,0,3385]
1167609797,25078;EyeTracking;BothEyesTracked;[0,2497,0,2372];[0,2406,0,2610]
1167609797,28851;EyeTracking;BothEyesTracked;[0,2536,0,2459];[0,2387,0,2090]
1167609797,33146;EyeTracking;BothEyesTracked;[0,2485,0,2019];[0,2291,0,2463]
1167609797,36886;EyeTracking;BothEyesTracked;[0,2480,0,2483];[0,2328,0,2256]
1167609797,41164;EyeTracking;BothEyesTracked;[0,2497,0,2382];[0,2245,0,2359]
1167609797,45106;EyeTracking;BothEyesTracked;[0,2518,0,2176];[0,2298,0,2263]
1167609797,49441;EyeTracking;BothEyesTracked;[0,2469,0,2575];[0,2250,0,2253]
1167609797,53352;EyeTracking;BothEyesTracked;[0,2503,0,2354];[0,2304,0,2006]
1167609797,57636;EyeTracking;BothEyesTracked;[0,2465,0,2388];[0,2236,0,2049]
1167609797,61657;EyeTracking;BothEyesTracked;[0,2513,0,2483];[0,2240,0,2092]
1167609797,66036;EyeTracking;BothEyesTracked;[0,2485,0,2412];[0,2383,0,2286]
1167609797,6995;EyeTracking;BothEyesTracked;[0,2487,0,2664];[0,2263,0,2139]
1167609797,7429;EyeTracking;BothEyesTracked;[0,1248,0,0805];[0,1004,0,0570]
1167609797,78331;EyeTracking;BothEyesTracked;[0,0871,0,0686];[0,0151,0,0774]
1167609797,82466;EyeTracking;BothEyesTracked;[0,0976,0,0630];[0,0285,0,0860]
